passenger_count,trip_distance,fare
4.0,0.3,7.3
1.0,0.68,9.8
1.0,1.21,10.8
2.0,1.54,12.799999999999999
1.0,0.56,10.8
1.0,2.24,14.8
1.0,4.7,21.3
1.0,6.04,21.3
1.0,2.92,20.3
4.0,1.98,14.3
1.0,1.74,12.8
1.0,1.7,10.8
5.0,2.36,14.8
1.0,1.8,13.299999999999999
1.0,5.3,22.3
1.0,1.0,11.3
5.0,6.35,23.3
4.0,2.92,15.8
1.0,4.43,19.3
1.0,0.81,9.8
1.0,6.1,24.299999999999997
2.0,2.5,15.8
1.0,8.8,35.42
1.0,0.88,10.3
1.0,1.9,14.8
1.0,1.2,9.8
1.0,0.61,8.299999999999999
1.0,1.37,14.3
1.0,3.06,21.299999999999997
1.0,1.89,11.8
5.0,7.2,35.8
1.0,1.6,14.8
1.0,1.1,11.8
2.0,1.12,10.299999999999999
1.0,1.18,11.3
1.0,2.9,17.8
6.0,0.77,9.3
1.0,1.05,17.8
1.0,1.87,20.8
1.0,4.4,21.3
1.0,0.62,8.8
1.0,8.8,33.8
1.0,1.1,9.8
1.0,0.9,13.3
1.0,1.2,11.8
1.0,0.88,10.8
3.0,1.1,12.799999999999999
2.0,1.31,23.3
1.0,1.55,13.3
1.0,1.29,15.3
1.0,1.89,16.8
5.0,0.88,9.8
2.0,1.61,17.3
1.0,0.8,10.3
5.0,1.76,13.799999999999999
1.0,0.4,7.800000000000001
1.0,4.42,20.3
1.0,0.76,8.8
1.0,1.72,10.3
2.0,5.0,17.8
1.0,2.34,14.8
1.0,18.74,58.92
1.0,1.6,10.3
1.0,3.0,11.8
1.0,13.94,43.55
1.0,7.85,23.799999999999997
1.0,0.83,7.0
1.0,2.61,12.3
1.0,4.8,19.8
1.0,18.51,58.92
1.0,1.02,6.8
5.0,1.0,7.3
1.0,1.77,9.8
1.0,1.83,11.8
1.0,3.0,15.55
6.0,3.06,16.55
1.0,1.21,8.799999999999999
1.0,10.06,29.299999999999997
1.0,1.45,11.75
5.0,1.58,10.75
1.0,1.19,8.8
1.0,0.5,5.8
1.0,3.2,27.8
1.0,0.8,5.8
1.0,7.27,31.42
1.0,4.01,17.3
1.0,0.87,6.8
1.0,11.41,36.8
1.0,6.05,27.55
1.0,7.46,28.049999999999997
1.0,2.1,13.3
1.0,3.79,15.299999999999999
1.0,1.0,7.3
1.0,0.72,8.55
5.0,5.3,24.3
2.0,1.39,8.8
2.0,3.5,16.3
1.0,8.32,36.05
1.0,3.73,28.049999999999997
1.0,5.37,23.3
1.0,2.49,16.05
1.0,2.94,22.549999999999997
1.0,0.38,4.8
1.0,2.16,11.3
1.0,0.52,5.8
1.0,7.59,29.05
1.0,0.6,8.3
1.0,1.96,11.3
1.0,4.12,18.05
1.0,0.65,5.8
2.0,5.2,18.3
5.0,1.84,10.3
1.0,3.03,16.3
1.0,1.8,13.05
1.0,5.66,18.3
1.0,2.6,16.55
1.0,2.1,11.3
1.0,1.38,7.800000000000001
1.0,4.22,17.8
1.0,1.24,8.3
1.0,9.02,27.8
1.0,1.51,7.8
1.0,1.35,15.8
1.0,1.14,9.3
1.0,1.4,7.800000000000001
1.0,1.43,12.3
1.0,1.56,8.8
1.0,0.6,5.3
2.0,0.8,7.3
1.0,1.52,8.8
1.0,2.97,15.8
1.0,3.07,15.6
2.0,2.23,11.3
1.0,9.23,40.67
1.0,3.95,20.049999999999997
1.0,8.05,28.25
1.0,1.72,10.3
1.0,3.49,18.3
1.0,1.25,9.3
1.0,0.56,5.3
1.0,0.67,7.550000000000001
1.0,4.91,31.55
1.0,3.82,13.8
2.0,0.8,7.800000000000001
1.0,0.5,7.800000000000001
1.0,0.68,8.8
1.0,3.7,15.3
2.0,1.1,8.8
1.0,0.4,6.8
1.0,0.88,12.3
1.0,9.66,33.3
1.0,1.5,20.3
1.0,2.4,16.3
1.0,0.81,9.8
1.0,0.54,8.3
1.0,1.11,10.8
3.0,1.8,14.8
3.0,0.47,7.8
2.0,1.8,11.8
1.0,2.0,17.8
1.0,2.31,17.799999999999997
1.0,1.2,14.8
1.0,2.0,13.3
1.0,1.3,10.3
2.0,1.7,12.799999999999999
1.0,2.3,14.8
1.0,5.29,20.8
5.0,4.66,19.8
5.0,11.18,37.3
1.0,1.43,11.3
1.0,1.39,10.8
1.0,3.68,19.8
1.0,6.17,23.3
2.0,2.1,16.8
2.0,0.8,9.3
4.0,1.31,9.8
1.0,1.16,9.8
1.0,0.63,8.3
1.0,1.6,11.3
1.0,1.43,8.8
1.0,8.45,33.42
1.0,2.24,16.8
2.0,0.72,12.8
2.0,1.78,14.3
2.0,0.57,7.8
1.0,3.82,20.3
2.0,19.42,61.42
1.0,12.15,51.8
2.0,19.4,65.92
1.0,0.9,10.3
6.0,1.75,16.299999999999997
1.0,0.5,8.8
3.0,1.8,14.3
1.0,0.5,9.3
1.0,18.51,59.8
2.0,0.51,8.3
1.0,1.4,8.3
1.0,7.94,28.8
2.0,4.0,19.8
1.0,0.95,9.8
1.0,1.59,11.3
2.0,1.4,10.8
1.0,9.3,31.800000000000004
3.0,2.95,14.3
3.0,0.81,9.3
1.0,2.23,13.799999999999999
1.0,0.35,7.799999999999999
1.0,1.09,10.3
2.0,4.7,20.799999999999997
3.0,2.71,12.8
2.0,17.5,61.42
1.0,0.01,52.8
1.0,2.1,9.3
2.0,2.15,15.3
1.0,2.46,12.8
1.0,1.82,11.8
2.0,3.1,17.3
1.0,1.09,8.8
3.0,0.5,7.8
1.0,2.05,14.8
2.0,2.6,21.8
1.0,2.88,15.3
1.0,0.2,8.8
1.0,1.7,13.3
3.0,0.5,7.3
3.0,1.0,15.799999999999999
1.0,0.31,8.3
1.0,2.0,13.8
1.0,1.77,12.3
2.0,0.41,6.8
1.0,0.6,8.3
1.0,1.02,9.8
1.0,6.09,23.299999999999997
1.0,2.8,14.3
1.0,1.5,10.8
1.0,0.53,8.3
1.0,1.1,7.300000000000001
1.0,1.11,9.3
3.0,1.49,10.3
2.0,1.69,12.3
1.0,0.7,8.8
5.0,0.62,7.300000000000001
1.0,2.3,14.8
1.0,9.08,30.8
1.0,1.5,10.799999999999999
1.0,2.36,14.3
1.0,0.5,8.3
6.0,5.04,22.8
2.0,11.0,38.8
1.0,0.44,7.300000000000001
1.0,21.0,62.3
1.0,0.4,6.8
1.0,0.69,9.3
1.0,1.1,9.3
1.0,0.32,6.8
1.0,1.16,10.299999999999999
1.0,0.8,9.8
1.0,0.9,10.8
2.0,2.47,16.299999999999997
6.0,2.71,14.3
1.0,0.66,8.8
2.0,3.6,19.8
2.0,3.74,20.8
1.0,2.19,15.299999999999999
1.0,0.73,10.8
1.0,0.7,8.799999999999999
1.0,0.85,9.3
1.0,4.2,25.3
1.0,0.4,10.3
3.0,2.5,19.3
1.0,0.82,8.8
1.0,2.46,16.3
1.0,0.81,8.8
1.0,0.75,11.3
1.0,2.5,15.3
2.0,1.3,12.3
1.0,1.49,12.799999999999999
1.0,0.5,8.8
1.0,17.09,65.91999999999999
1.0,1.8,11.8
1.0,1.1,11.3
2.0,3.4,18.8
1.0,5.34,23.8
1.0,3.53,16.299999999999997
1.0,9.4,32.800000000000004
1.0,2.06,12.3
1.0,4.3,19.3
1.0,2.41,16.299999999999997
1.0,0.88,8.799999999999999
1.0,4.66,22.8
1.0,0.4,6.800000000000001
1.0,1.1,12.8
1.0,1.5,9.3
5.0,1.48,12.3
1.0,1.0,8.8
1.0,9.04,29.3
1.0,0.98,10.299999999999999
1.0,0.3,7.8
1.0,8.4,29.299999999999997
1.0,0.7,8.3
1.0,1.34,12.799999999999999
1.0,1.4,11.8
1.0,0.78,8.8
1.0,17.34,65.92
1.0,0.3,8.3
1.0,1.0,11.8
1.0,1.8,12.3
2.0,2.5,15.3
1.0,1.06,11.3
1.0,1.4,11.3
2.0,4.0,19.8
3.0,0.6,11.3
1.0,1.2,15.3
1.0,1.0,9.3
1.0,1.43,11.8
1.0,0.8,10.3
1.0,8.5,36.42
1.0,8.3,30.8
3.0,2.09,13.3
3.0,1.53,8.8
1.0,1.6,10.8
2.0,6.36,22.8
1.0,1.2,10.3
1.0,0.5,8.3
1.0,2.7,17.799999999999997
1.0,4.08,22.3
1.0,2.2,13.299999999999999
1.0,2.7,16.799999999999997
1.0,1.86,14.8
1.0,1.1,11.3
1.0,1.4,14.8
1.0,0.3,7.300000000000001
1.0,0.92,9.8
4.0,2.4,18.799999999999997
6.0,4.57,23.3
1.0,0.82,9.3
5.0,2.0,17.8
1.0,0.6,8.299999999999999
1.0,0.5,11.3
1.0,1.73,16.3
1.0,0.81,10.3
1.0,0.69,9.8
4.0,0.6,8.8
1.0,2.3,22.299999999999997
2.0,7.1,35.419999999999995
5.0,1.56,11.3
1.0,1.63,11.3
1.0,3.8,19.299999999999997
1.0,1.89,11.3
1.0,0.6,8.3
1.0,0.55,7.299999999999999
1.0,1.46,12.3
1.0,2.9,16.8
2.0,4.29,24.3
1.0,3.63,18.8
2.0,0.63,7.799999999999999
3.0,0.63,8.799999999999999
1.0,1.3,11.8
2.0,1.6,16.3
1.0,3.27,17.3
1.0,0.8,8.8
2.0,1.72,18.799999999999997
2.0,7.45,30.92
1.0,4.0,23.3
1.0,8.72,58.92
5.0,1.84,11.3
5.0,2.29,18.799999999999997
1.0,1.1,11.8
1.0,8.08,41.8
2.0,6.78,30.799999999999997
1.0,4.3,32.8
1.0,6.03,30.3
1.0,0.98,12.3
2.0,1.05,8.8
4.0,2.26,15.8
1.0,11.82,33.8
1.0,2.9,16.8
1.0,2.07,11.8
1.0,18.24,61.42
1.0,2.54,15.299999999999999
1.0,15.25,51.8
4.0,4.4,19.8
1.0,0.5,7.8
2.0,1.21,10.3
1.0,17.39,61.42
1.0,20.6,55.3
1.0,2.3,13.3
2.0,1.39,13.3
2.0,10.6,42.42
1.0,2.21,16.299999999999997
1.0,10.6,40.3
1.0,1.14,11.8
1.0,1.78,15.8
1.0,1.4,13.8
1.0,2.04,12.3
1.0,1.91,22.3
6.0,1.11,11.8
1.0,2.57,16.8
2.0,1.4,13.3
1.0,2.2,14.8
1.0,1.3,11.3
1.0,4.27,23.3
1.0,1.0,10.8
1.0,3.39,20.3
2.0,1.0,9.3
1.0,1.04,9.3
1.0,2.28,13.8
1.0,1.78,12.799999999999999
2.0,0.6,7.799999999999999
1.0,2.56,13.3
1.0,2.3,13.3
1.0,14.82,45.8
1.0,0.75,8.3
2.0,1.01,9.8
1.0,0.8,8.3
1.0,0.69,8.8
6.0,2.86,24.3
1.0,1.82,14.8
5.0,1.7,13.299999999999999
1.0,1.85,12.8
1.0,0.8,8.8
1.0,1.6,15.3
1.0,0.6,7.8
1.0,5.18,20.8
1.0,1.6,13.3
1.0,2.4,16.8
1.0,1.52,11.8
1.0,1.39,12.799999999999999
2.0,4.84,21.8
1.0,2.6,14.8
1.0,0.9,9.3
6.0,0.37,7.3
1.0,1.1,11.3
1.0,0.8,8.3
1.0,4.68,22.299999999999997
1.0,1.19,10.299999999999999
1.0,1.2,11.3
5.0,0.19,6.8
1.0,0.6,8.8
2.0,0.6,7.8
3.0,0.92,7.3
2.0,1.6,10.3
2.0,5.83,22.8
1.0,7.66,30.869999999999997
1.0,1.23,9.8
1.0,9.39,37.92
1.0,4.6,18.799999999999997
1.0,3.24,15.299999999999999
1.0,1.25,7.3
2.0,7.9,27.8
3.0,6.09,29.799999999999997
5.0,3.33,18.299999999999997
5.0,10.26,40.42
1.0,4.52,18.3
1.0,3.36,19.3
1.0,1.8,14.3
1.0,1.4,11.3
1.0,1.37,11.3
1.0,1.58,10.8
1.0,3.6,18.3
4.0,6.6,26.799999999999997
5.0,1.16,10.3
1.0,8.1,33.42
1.0,0.35,7.3
1.0,6.6,24.3
1.0,3.3,15.8
1.0,1.67,11.8
1.0,1.5,10.3
1.0,19.01,57.8
2.0,4.7,22.3
2.0,20.38,61.42
2.0,0.7,10.3
1.0,0.35,6.8
1.0,0.65,7.3
1.0,0.96,8.299999999999999
1.0,1.3,16.8
1.0,12.01,61.42
1.0,0.5,8.3
1.0,2.3,16.3
1.0,12.4,52.3
1.0,0.55,8.8
2.0,14.9,48.3
2.0,0.88,11.8
1.0,3.04,19.8
1.0,18.62,59.8
1.0,1.42,12.8
1.0,1.5,12.3
1.0,2.36,15.3
1.0,5.52,26.299999999999997
2.0,0.61,9.3
1.0,2.92,12.8
2.0,1.65,12.799999999999999
4.0,3.01,18.8
2.0,1.99,12.799999999999999
3.0,2.23,12.8
1.0,0.84,9.799999999999999
1.0,8.93,36.919999999999995
1.0,8.5,28.3
1.0,0.85,8.8
1.0,3.4,17.3
1.0,2.3,11.8
1.0,0.66,8.8
1.0,0.99,9.3
1.0,1.73,12.8
1.0,3.79,20.3
2.0,1.3,14.3
1.0,0.58,8.3
3.0,1.5,12.8
1.0,3.52,18.3
2.0,2.45,14.8
2.0,1.49,13.3
1.0,0.77,9.3
5.0,7.51,26.299999999999997
1.0,0.6,9.8
6.0,1.97,12.8
1.0,0.54,7.300000000000001
2.0,1.4,13.8
1.0,1.6,13.299999999999999
1.0,17.4,65.92
3.0,0.63,12.3
1.0,9.49,41.919999999999995
1.0,4.06,20.3
1.0,0.91,13.3
1.0,7.1,29.3
1.0,1.2,10.3
1.0,0.88,10.3
6.0,1.6,12.8
1.0,2.46,15.3
6.0,2.39,17.8
4.0,2.16,13.3
1.0,0.92,10.299999999999999
1.0,1.21,11.3
1.0,3.2,16.8
2.0,0.35,7.799999999999999
4.0,2.46,14.3
1.0,1.19,10.299999999999999
1.0,1.99,13.3
1.0,0.68,9.3
1.0,21.2,55.3
1.0,1.88,14.3
1.0,1.3,10.8
1.0,2.1,12.8
1.0,1.0,8.3
1.0,1.4,12.3
2.0,1.09,7.3
1.0,2.2,13.8
4.0,1.03,11.8
6.0,2.26,13.3
1.0,1.21,11.3
1.0,3.7,23.299999999999997
1.0,2.2,16.8
1.0,0.7,9.3
1.0,2.6,15.799999999999999
3.0,0.45,7.3
2.0,1.8,15.3
1.0,0.63,8.8
1.0,2.91,18.3
1.0,0.54,8.3
1.0,1.5,13.299999999999999
2.0,20.1,65.92
2.0,2.53,19.3
1.0,1.8,13.8
1.0,0.86,10.8
1.0,20.46,65.92
1.0,1.71,14.3
1.0,1.66,11.8
1.0,4.19,19.8
4.0,6.33,27.299999999999997
1.0,0.83,8.8
1.0,2.92,16.8
1.0,3.26,18.3
2.0,3.48,19.3
1.0,0.9,9.3
1.0,0.4,7.8
2.0,0.98,10.8
1.0,1.14,12.3
6.0,1.32,11.3
1.0,2.64,15.3
1.0,10.84,47.92
1.0,20.0,58.92
2.0,1.21,10.3
1.0,1.3,13.3
1.0,1.2,11.299999999999999
2.0,2.4,17.8
1.0,1.4,9.8
1.0,2.8,17.3
1.0,1.2,11.3
1.0,16.76,53.42
2.0,1.3,10.8
1.0,2.08,24.8
1.0,1.62,12.3
1.0,1.61,12.799999999999999
1.0,2.47,17.3
5.0,8.92,30.8
1.0,1.9,13.8
1.0,4.39,35.8
1.0,0.61,9.8
1.0,1.7,15.799999999999999
1.0,2.35,17.3
3.0,3.4,20.8
1.0,3.4,24.3
1.0,1.42,14.8
5.0,1.74,13.3
1.0,1.61,14.3
1.0,1.12,12.8
1.0,1.22,10.799999999999999
1.0,0.67,9.3
3.0,2.54,15.8
1.0,1.3,10.8
1.0,1.41,11.799999999999999
1.0,8.1,27.3
1.0,1.47,9.8
1.0,0.5,7.3
1.0,1.03,9.3
1.0,9.4,38.300000000000004
1.0,17.92,61.42
1.0,0.5,4.8
1.0,2.8,16.299999999999997
1.0,0.97,8.799999999999999
1.0,1.64,14.3
2.0,1.75,17.8
1.0,0.53,9.3
1.0,0.7,9.8
2.0,0.3,6.8
1.0,11.52,48.8
3.0,1.38,11.3
3.0,0.99,11.3
6.0,2.99,20.299999999999997
2.0,1.07,14.3
2.0,1.7,12.8
2.0,2.3,15.799999999999999
1.0,4.76,24.3
1.0,2.58,16.3
6.0,18.08,61.42
4.0,1.4,13.299999999999999
1.0,1.27,12.3
1.0,1.59,22.3
5.0,0.77,11.8
1.0,0.5,8.8
2.0,1.2,8.8
1.0,1.17,6.8
2.0,4.0,18.3
2.0,2.27,10.8
2.0,2.58,16.3
1.0,2.42,15.299999999999999
1.0,0.53,15.8
1.0,1.2,8.3
1.0,13.9,39.3
1.0,1.32,10.8
1.0,1.37,10.8
1.0,3.44,19.8
5.0,2.06,18.8
1.0,2.3,16.3
6.0,1.81,13.3
1.0,1.55,14.3
1.0,0.7,8.8
2.0,1.08,10.799999999999999
1.0,1.41,11.8
1.0,1.95,11.8
1.0,1.72,12.3
1.0,0.78,7.8
5.0,2.67,16.3
1.0,1.8,16.8
1.0,0.5,7.8
3.0,1.26,9.8
1.0,16.0,48.3
6.0,4.77,21.3
1.0,6.2,23.299999999999997
1.0,3.12,15.299999999999999
1.0,1.6,12.3
1.0,4.41,20.3
4.0,2.0,12.3
3.0,0.84,8.8
1.0,1.0,9.3
1.0,1.06,8.3
3.0,2.98,14.8
1.0,3.28,19.8
3.0,1.9,16.3
2.0,3.71,19.8
1.0,2.47,13.8
1.0,2.04,12.8
2.0,0.71,7.8
1.0,9.22,40.42
1.0,2.86,16.299999999999997
1.0,0.5,7.8
2.0,0.4,7.300000000000001
1.0,2.05,14.3
1.0,0.96,9.3
2.0,1.26,9.8
1.0,1.15,11.3
1.0,3.93,21.299999999999997
1.0,1.3,12.3
3.0,0.9,9.8
1.0,2.1,13.8
1.0,1.18,12.3
1.0,0.3,10.3
1.0,3.58,26.419999999999998
1.0,6.99,21.8
1.0,2.08,12.3
1.0,1.45,10.3
1.0,7.99,29.8
1.0,0.84,8.8
1.0,1.9,13.299999999999999
1.0,0.3,6.8
1.0,1.0,8.8
4.0,1.74,11.8
1.0,6.2,26.3
2.0,1.6,12.8
3.0,1.01,9.799999999999999
1.0,1.74,14.3
1.0,2.78,17.3
2.0,1.11,9.8
1.0,1.65,12.8
1.0,0.7,5.8
6.0,1.47,13.799999999999999
2.0,0.4,6.8
1.0,1.29,12.3
1.0,1.8,14.3
5.0,0.83,9.299999999999999
2.0,1.4,13.299999999999999
2.0,1.3,10.8
1.0,1.0,9.8
2.0,0.49,8.3
1.0,0.4,5.8
3.0,4.12,20.8
2.0,3.25,17.3
1.0,1.11,12.799999999999999
1.0,2.23,14.3
5.0,3.37,19.3
2.0,0.9,9.8
2.0,3.61,17.3
1.0,0.13,6.8
2.0,18.17,61.42
1.0,2.0,11.8
2.0,0.26,6.8
1.0,10.2,40.42
1.0,5.65,24.8
1.0,2.2,14.3
3.0,2.54,14.799999999999999
1.0,1.54,12.299999999999999
1.0,0.3,11.8
1.0,1.55,13.3
1.0,0.82,8.8
1.0,3.0,17.8
2.0,0.81,10.299999999999999
1.0,1.5,11.3
1.0,1.0,12.8
1.0,3.89,17.8
1.0,0.57,9.799999999999999
2.0,0.65,8.3
1.0,0.72,8.8
5.0,1.25,12.8
1.0,8.4,30.3
1.0,17.79,65.92
5.0,2.34,17.3
1.0,3.6,18.3
1.0,0.7,10.3
1.0,1.0,10.799999999999999
1.0,0.5,8.3
1.0,15.53,54.92
4.0,1.9,13.299999999999999
1.0,0.01,4.3
1.0,4.89,22.8
1.0,1.48,11.8
1.0,2.72,16.3
5.0,2.34,14.8
5.0,3.0,14.8
1.0,1.64,11.8
1.0,8.09,27.8
1.0,4.36,21.3
1.0,1.6,9.8
1.0,10.0,38.42
1.0,3.6,17.3
1.0,3.02,14.3
1.0,9.24,27.3
1.0,0.7,8.8
1.0,0.65,8.8
1.0,1.11,10.3
1.0,12.7,44.92
4.0,17.5,61.42
2.0,0.3,6.3
1.0,8.85,36.42
1.0,0.4,7.800000000000001
1.0,1.3,12.3
1.0,0.5,7.3
2.0,1.88,13.3
5.0,1.28,12.8
2.0,1.6,12.3
6.0,1.55,11.8
1.0,0.67,11.8
1.0,0.05,5.8
1.0,1.14,9.299999999999999
1.0,4.0,22.3
1.0,0.63,9.799999999999999
1.0,1.81,20.3
1.0,1.3,10.799999999999999
1.0,0.45,8.3
2.0,1.6,13.299999999999999
5.0,1.05,11.3
1.0,6.0,25.8
2.0,1.26,10.8
1.0,3.3,18.3
1.0,1.34,13.3
1.0,2.09,13.3
1.0,12.63,40.3
1.0,1.22,13.799999999999999
1.0,1.95,13.799999999999999
1.0,3.1,18.3
2.0,2.18,17.3
1.0,1.8,13.8
1.0,8.1,35.42
1.0,1.02,9.8
1.0,9.05,38.42
1.0,3.2,16.299999999999997
2.0,4.2,21.3
1.0,0.66,11.8
2.0,0.9,9.3
1.0,1.3,8.799999999999999
1.0,0.89,14.3
1.0,0.64,8.3
1.0,2.36,14.3
2.0,2.05,13.3
1.0,2.42,17.8
1.0,0.89,9.8
1.0,1.4,12.3
1.0,1.0,10.3
1.0,0.4,12.8
1.0,2.66,16.3
1.0,1.44,12.799999999999999
5.0,0.75,8.3
2.0,1.6,10.3
1.0,3.3,25.8
1.0,1.47,13.3
1.0,1.3,12.3
2.0,0.5,7.3
1.0,1.5,14.3
1.0,2.1,18.3
3.0,1.08,11.8
1.0,1.94,14.3
1.0,3.4,16.8
1.0,1.2,10.8
1.0,1.01,10.299999999999999
5.0,0.79,9.8
1.0,2.1,15.3
1.0,1.7,15.8
1.0,0.88,9.8
1.0,1.7,12.3
2.0,4.54,20.299999999999997
2.0,5.23,24.3
2.0,1.8,13.8
1.0,1.12,11.799999999999999
1.0,0.73,8.3
1.0,1.9,12.3
1.0,0.6,8.8
1.0,14.02,40.8
1.0,0.43,7.3
1.0,3.3,17.8
1.0,0.8,9.3
1.0,2.26,12.8
1.0,1.44,12.8
1.0,1.1,15.799999999999999
1.0,1.8,14.3
1.0,0.4,7.8
3.0,0.67,7.300000000000001
1.0,0.31,7.3
1.0,0.9,12.8
1.0,2.05,14.299999999999999
1.0,3.8,20.3
1.0,9.8,34.3
5.0,1.05,10.299999999999999
2.0,1.27,10.799999999999999
1.0,4.2,22.3
1.0,1.0,10.3
3.0,10.1,36.8
1.0,1.49,15.3
3.0,0.58,9.8
1.0,1.08,13.8
1.0,1.0,10.8
1.0,1.5,9.8
1.0,3.04,19.3
1.0,1.1,9.8
6.0,20.06,60.3
4.0,0.9,8.8
1.0,3.35,12.3
1.0,9.5,39.3
2.0,1.0,9.3
3.0,12.2,34.3
1.0,0.76,9.3
5.0,3.51,17.3
1.0,0.38,7.8
1.0,7.1,24.8
6.0,1.55,13.8
1.0,17.7,58.919999999999995
1.0,1.5,12.8
5.0,1.51,10.299999999999999
2.0,2.7,15.3
6.0,18.87,58.92
2.0,1.4,11.3
1.0,1.3,9.8
1.0,1.6,11.3
2.0,17.8,61.42
3.0,0.66,14.8
2.0,3.4,19.299999999999997
2.0,2.2,12.3
6.0,0.55,8.3
5.0,1.31,13.3
1.0,1.1,10.3
1.0,1.17,10.299999999999999
1.0,1.11,9.3
1.0,1.5,10.799999999999999
1.0,2.54,15.299999999999999
1.0,1.0,8.8
1.0,4.07,16.3
1.0,1.9,12.8
1.0,3.81,16.8
1.0,1.4,10.3
1.0,2.76,15.8
1.0,1.78,11.3
1.0,3.02,19.8
1.0,0.9,8.3
3.0,1.2,16.3
2.0,4.91,23.799999999999997
1.0,2.6,14.8
1.0,19.4,58.92
1.0,1.25,9.3
2.0,1.93,14.3
3.0,0.82,7.800000000000001
1.0,6.33,23.3
1.0,8.8,30.3
5.0,18.07,55.3
1.0,3.79,24.3
1.0,0.91,8.8
1.0,12.34,43.92
1.0,3.7,18.8
5.0,1.18,9.3
3.0,1.3,9.8
1.0,3.8,20.3
1.0,1.12,9.8
1.0,2.85,15.8
1.0,2.3,14.8
1.0,4.9,20.3
1.0,0.56,7.8
1.0,2.9,16.3
1.0,1.07,10.3
1.0,1.59,13.3
1.0,2.24,19.42
1.0,0.96,9.3
1.0,0.4,7.3
1.0,6.9,24.8
1.0,12.58,39.3
1.0,0.45,7.8
1.0,1.41,11.3
1.0,1.3,9.799999999999999
1.0,1.2,10.8
3.0,1.26,11.8
2.0,0.9,11.8
1.0,4.56,21.299999999999997
1.0,2.78,15.8
2.0,1.96,13.799999999999999
2.0,2.39,14.8
1.0,0.81,9.3
1.0,2.26,13.3
1.0,3.6,18.3
1.0,0.9,10.3
1.0,0.6,8.8
1.0,3.18,17.3
6.0,1.0,8.799999999999999
1.0,1.6,10.3
1.0,0.52,9.8
1.0,0.6,7.8
1.0,1.59,15.3
2.0,1.5,11.3
1.0,2.1,13.299999999999999
2.0,0.4,6.800000000000001
1.0,3.32,19.3
1.0,2.7,19.8
1.0,3.04,20.8
1.0,4.4,20.3
1.0,1.68,12.3
3.0,1.2,12.8
1.0,0.87,7.800000000000001
1.0,0.64,8.3
1.0,0.9,9.299999999999999
1.0,1.22,11.3
3.0,0.7,10.799999999999999
3.0,1.3,12.8
5.0,0.77,10.8
1.0,2.9,18.8
1.0,0.7,9.3
1.0,5.4,23.8
1.0,1.44,10.8
3.0,7.5,27.599999999999998
1.0,3.4,17.8
1.0,2.5,14.3
2.0,2.11,16.8
2.0,0.67,7.800000000000001
5.0,5.41,19.3
1.0,1.57,10.299999999999999
1.0,1.0,8.8
1.0,18.7,54.6
5.0,5.77,20.3
1.0,1.8,14.799999999999999
1.0,2.4,15.299999999999999
1.0,18.1,78.8
5.0,5.48,30.299999999999997
1.0,2.55,14.3
1.0,2.4,15.8
1.0,5.53,25.8
1.0,1.2,14.3
3.0,1.8,14.8
3.0,1.28,10.8
1.0,2.1,14.3
6.0,2.92,14.3
4.0,0.71,9.8
3.0,0.8,10.8
1.0,1.73,19.3
1.0,2.01,12.3
5.0,0.87,9.3
2.0,2.9,17.8
1.0,4.6,23.3
2.0,0.7,8.8
1.0,1.4,10.3
1.0,3.0,16.3
1.0,0.52,9.3
1.0,9.9,37.8
1.0,2.65,13.799999999999999
1.0,3.5,17.8
1.0,2.0,11.8
1.0,0.87,10.8
4.0,0.33,6.3
1.0,2.51,14.3
5.0,2.62,18.299999999999997
2.0,0.66,5.8
1.0,1.5,10.8
1.0,1.0,10.8
5.0,1.14,11.8
1.0,2.5,14.8
1.0,3.08,19.8
1.0,1.31,10.3
1.0,1.4,14.3
2.0,1.38,16.299999999999997
2.0,0.6,8.8
1.0,1.13,11.8
2.0,1.3,11.3
1.0,0.87,10.8
2.0,2.06,15.8
1.0,0.99,10.299999999999999
2.0,1.75,10.3
1.0,10.08,43.92
3.0,17.7,61.42
2.0,3.0,16.3
1.0,1.12,9.8
1.0,1.13,10.3
1.0,1.5,12.8
1.0,26.49,94.66
1.0,0.53,8.3
2.0,0.78,9.3
1.0,2.6,13.8
1.0,12.03,43.42
2.0,8.68,30.3
1.0,1.99,12.3
1.0,1.78,12.8
1.0,0.8,8.3
3.0,1.65,12.799999999999999
2.0,1.45,12.3
1.0,2.0,15.299999999999999
1.0,1.4,14.3
1.0,0.92,9.8
1.0,1.4,15.8
2.0,20.54,61.419999999999995
2.0,12.3,46.92
2.0,2.6,17.799999999999997
1.0,3.83,17.3
1.0,0.9,10.3
2.0,0.2,7.3
1.0,1.58,12.3
3.0,8.9,44.42
1.0,2.1,18.3
1.0,0.75,7.3
5.0,0.51,7.8
2.0,21.5,55.3
1.0,1.19,11.3
1.0,2.79,18.8
2.0,4.0,19.299999999999997
1.0,1.13,14.8
3.0,2.6,15.3
1.0,1.27,10.8
1.0,5.9,24.3
1.0,1.6,10.3
1.0,1.23,9.8
1.0,2.26,14.3
1.0,2.35,16.299999999999997
2.0,2.22,14.3
1.0,0.95,8.8
1.0,0.8,9.8
1.0,4.5,21.799999999999997
3.0,1.19,8.8
1.0,1.27,11.8
2.0,5.33,21.8
1.0,1.0,13.8
2.0,1.2,12.3
1.0,2.15,10.8
6.0,0.31,7.300000000000001
2.0,2.73,15.8
2.0,2.2,14.3
